# ----------------------------------------
# 所有網站資料
# 目標對象總覽
# 20141224-20151227
# ----------------------------------------

小時索引,單次工作階段頁數
005961,1.50
005962,2.00
005963,10.17
005964,31.50
005965,14.83
005966,26.00
005967,16.75
005968,12.00
005969,17.00
005970,12.14
005971,12.44
005972,21.33
005973,42.00
005974,13.17
005975,25.12
005976,19.60
005977,9.33
005978,0.00
005979,0.00
005980,1.00
005981,1.00
005982,0.00
005983,0.00
005984,5.33
005985,4.00
005986,3.00
005987,6.67
005988,23.33
005989,3.25
005990,16.08
005991,29.88
005992,12.90
005993,29.60
005994,9.56
005995,28.40
005996,24.08
005997,24.64
005998,10.14
005999,13.19
006000,33.40
006001,6.83
006002,0.00
006003,25.00
006004,0.00
006005,33.00
006006,13.50
006007,7.25
006008,146.00
006009,12.40
006010,21.64
006011,22.00
006012,14.50
006013,35.75
006014,18.43
006015,16.84
006016,13.38
006017,11.00
006018,15.65
006019,12.60
006020,13.16
006021,14.07
006022,14.26
006023,19.33
006024,25.88
006025,17.65
006026,27.56
006027,21.83
006028,20.00
006029,3.00
006030,13.31
006031,15.19
006032,28.10
006033,20.47
006034,19.74
006035,18.00
006036,10.88
006037,10.44
006038,22.10
006039,21.33
006040,15.95
006041,28.27
006042,10.87
006043,7.64
006044,19.08
006045,23.20
006046,20.81
006047,14.00
006048,3.86
006049,11.17
006050,6.25
006051,0.00
006052,1.00
006053,1.00
006054,1.00
006055,1.00
006056,8.00
006057,2.60
006058,19.55
006059,23.00
006060,23.00
006061,7.00
006062,14.20
006063,7.67
006064,4.22
006065,23.83
006066,11.38
006067,14.67
006068,13.83
006069,19.25
006070,12.67
006071,7.80
006072,8.50
006073,19.00
006074,3.00
006075,0.00
006076,0.00
006077,0.00
006078,0.00
006079,12.00
006080,13.14
006081,57.00
006082,10.67
006083,2.67
006084,3.75
006085,0.00
006086,18.67
006087,15.00
006088,4.00
006089,5.00
006090,16.00
006091,4.50
006092,4.36
006093,12.00
006094,6.50
006095,7.50
006096,2.50
006097,2.50
006098,11.00
006099,0.00
006100,0.00
006101,1.00
006102,0.00
006103,1.00
006104,0.00
006105,60.00
006106,43.00
006107,141.00
006108,5.67
006109,1.00
006110,11.00
006111,3.33
006112,12.00
006113,4.67
006114,10.00
006115,7.00
006116,4.00
006117,28.00
006118,0.00
006119,1.50
006120,4.50
006121,0.00
006122,1.00
006123,1.00
006124,0.00
006125,0.00
006126,1.00
006127,0.00
006128,0.00
006129,1.00
006130,1.00
006131,2.00
006132,1.00
006133,5.00
006134,1.00
006135,1.33
006136,1.00
006137,1.00
006138,1.00
006139,9.00
006140,2.00
006141,1.00
006142,1.00
006143,2.00
006144,11.00
006145,22.67
006146,1.00
006147,0.00
006148,0.00
006149,0.00
006150,0.00
006151,1.00
006152,1.00
006153,1.00
006154,1.00
006155,0.00
006156,1.00
006157,1.00
006158,2.00
006159,1.00
006160,1.00
006161,15.00
006162,0.00
006163,1.00
006164,1.00
006165,0.00
006166,1.00
006167,0.00
006168,0.00
006169,6.00
006170,2.00
006171,6.00
006172,0.00
006173,0.00
006174,1.00
006175,0.00
006176,1.00
006177,2.50
006178,5.00
006179,0.00
006180,1.00
006181,1.00
006182,0.00
006183,1.00
006184,1.00
006185,0.00
006186,1.00
006187,4.00
006188,0.00
006189,1.00
006190,0.00
006191,11.00
006192,0.00
006193,1.00
006194,0.00
006195,0.00
006196,0.00
006197,1.00
006198,0.00
006199,0.00
006200,0.00
006201,0.00
006202,0.00
006203,2.00
006204,4.00
006205,19.00
006206,5.00
006207,1.00
006208,0.00
006209,1.67
006210,1.00
006211,2.00
006212,2.50
006213,1.00
006214,1.00
006215,1.00
006216,3.67
006217,1.00
006218,0.00
006219,1.00
006220,0.00
006221,0.00
006222,0.00
006223,1.00
006224,0.00
006225,6.25
006226,0.00
006227,0.00
006228,0.00
006229,1.00
006230,8.00
006231,1.00
006232,6.33
006233,4.00
006234,8.00
006235,0.00
006236,0.00
006237,6.50
006238,5.29
006239,6.50
006240,7.00
006241,7.00
006242,0.00
006243,0.00
006244,0.00
006245,1.00
006246,0.00
006247,5.00
006248,6.00
006249,1.00
006250,0.00
006251,7.50
006252,1.00
006253,3.00
006254,9.40
006255,0.00
006256,1.00
006257,1.00
006258,2.33
006259,0.00
006260,1.00
006261,0.00
006262,0.00
006263,6.00
006264,5.33
006265,1.00
006266,0.00
006267,0.00
006268,0.00
006269,0.00
006270,3.00
006271,0.00
006272,0.00
006273,0.00
006274,0.00
006275,4.00
006276,6.00
006277,2.00
006278,1.00
006279,3.00
006280,9.25
006281,9.00
006282,0.00
006283,2.75
006284,1.50
006285,14.00
006286,2.50
006287,7.25
006288,2.50
006289,1.00
006290,3.00
006291,0.00
006292,0.00
006293,0.00
006294,0.00
006295,0.00
006296,0.00
006297,1.00
006298,3.00
006299,5.75
006300,3.50
006301,9.00
006302,5.00
006303,1.00
006304,28.00
006305,15.50
006306,7.00
006307,9.00
006308,7.67
006309,5.20
006310,4.00
006311,2.50
006312,10.33
006313,41.00
006314,6.43
006315,7.50
006316,0.00
006317,0.00
006318,0.00
006319,25.67
006320,4.00
006321,1.00
006322,8.43
006323,10.33
006324,6.12
006325,15.00
006326,12.75
006327,13.00
006328,4.90
006329,3.00
006330,12.93
006331,22.22
006332,8.11
006333,14.45
006334,13.33
006335,6.27
006336,13.79
006337,17.00
006338,4.00
006339,1.00
006340,0.00
006341,0.00
006342,28.50
006343,9.43
006344,8.05
006345,12.73
006346,9.50
006347,4.00
006348,7.83
006349,4.82
006350,3.50
006351,9.43
006352,8.00
006353,11.67
006354,4.50
006355,12.50
006356,9.25
006357,4.45
006358,5.83
006359,9.67
006360,7.50
006361,0.00
006362,45.00
006363,0.00
006364,0.00
006365,0.00
006366,0.00
006367,6.00
006368,4.50
006369,2.43
006370,5.57
006371,8.18
006372,6.00
006373,3.67
006374,5.40
006375,2.43
006376,3.80
006377,10.36
006378,5.17
006379,5.00
006380,4.86
006381,8.31
006382,9.38
006383,6.60
006384,5.60
006385,7.00
006386,0.00
006387,1.00
006388,0.00
006389,0.00
006390,0.00
006391,4.50
006392,4.67
006393,3.00
006394,3.82
006395,10.83
006396,9.17
006397,10.25
006398,6.89
006399,4.67
006400,9.00
006401,7.00
006402,6.00
006403,6.00
006404,10.80
006405,9.43
006406,4.20
006407,1.60
006408,3.57
006409,0.00
006410,4.00
006411,0.00
006412,0.00
006413,0.00
006414,0.00
006415,3.25
006416,8.00
006417,9.50
006418,4.00
006419,8.50
006420,2.50
006421,1.00
006422,6.83
006423,6.40
006424,3.50
006425,8.00
006426,2.57
006427,18.57
006428,3.60
006429,9.20
006430,2.75
006431,13.33
006432,10.00
006433,32.00
006434,5.00
006435,0.00
006436,0.00
006437,0.00
006438,0.00
006439,2.00
006440,8.00
006441,4.67
006442,14.50
006443,15.14
006444,7.43
006445,16.67
006446,13.60
006447,9.88
006448,7.17
006449,1.00
006450,5.00
006451,3.00
006452,0.00
006453,1.00
006454,5.00
006455,7.00
006456,4.50
006457,1.25
006458,1.00
006459,1.00
006460,0.00
006461,0.00
006462,4.00
006463,0.00
006464,0.00
006465,0.00
006466,1.00
006467,3.00
006468,0.00
006469,7.00
006470,12.75
006471,9.29
006472,13.00
006473,15.60
006474,5.50
006475,0.00
006476,7.67
006477,34.00
006478,8.33
006479,2.00
006480,1.33
006481,2.50
006482,2.00
006483,0.00
006484,0.00
006485,0.00
006486,0.00
006487,13.00
006488,0.00
006489,1.00
006490,2.00
006491,41.00
006492,0.00
006493,29.50
006494,0.00
006495,0.00
006496,1.00
006497,2.00
006498,2.00
006499,2.25
006500,1.80
006501,50.00
006502,2.86
006503,4.00
006504,2.00
006505,4.50
006506,0.00
006507,0.00
006508,16.00
006509,0.00
006510,0.00
006511,3.00
006512,7.00
006513,3.00
006514,4.67
006515,2.67
006516,7.25
006517,0.00
006518,2.67
006519,2.00
006520,14.00
006521,1.50
006522,9.00
006523,2.50
006524,2.50
006525,4.80
006526,1.88
006527,3.50
006528,1.83
006529,1.00
006530,0.00
006531,0.00
006532,0.00
006533,0.00
006534,1.00
006535,0.00
006536,1.00
006537,2.50
006538,1.50
006539,1.50
006540,2.75
006541,4.20
006542,3.83
006543,3.00
006544,1.00
006545,2.00
006546,4.80
006547,1.00
006548,4.33
006549,12.25
006550,8.50
006551,9.50
006552,3.00
006553,23.33
006554,1.00
006555,0.00
006556,6.00
006557,0.00
006558,4.00
006559,12.50
006560,1.00
006561,3.00
006562,2.25
006563,3.80
006564,1.00
006565,2.50
006566,5.25
006567,8.00
006568,14.50
006569,12.40
006570,4.50
006571,1.50
006572,1.00
006573,2.00
006574,1.80
006575,2.00
006576,3.50
006577,10.00
006578,0.00
006579,0.00
006580,0.00
006581,0.00
006582,0.00
006583,0.00
006584,1.00
006585,1.00
006586,6.33
006587,3.10
006588,3.60
006589,2.00
006590,1.00
006591,7.17
006592,1.50
006593,1.17
006594,2.00
006595,10.00
006596,1.00
006597,4.00
006598,3.88
006599,1.00
006600,2.25
006601,0.00
006602,1.00
006603,0.00
006604,0.00
006605,0.00
006606,1.00
006607,1.33
006608,5.50
006609,2.25
006610,1.50
006611,1.00
006612,1.33
006613,1.00
006614,0.00
006615,1.00
006616,6.50
006617,19.67
006618,7.67
006619,4.00
006620,1.00
006621,2.40
006622,3.33
006623,1.60
006624,1.00
006625,1.00
006626,2.67
006627,1.00
006628,1.00
006629,0.00
006630,0.00
006631,1.00
006632,1.00
006633,1.00
006634,0.00
006635,2.50
006636,1.00
006637,1.00
006638,2.40
006639,3.50
006640,1.00
006641,3.00
006642,5.00
006643,1.00
006644,1.00
006645,14.00
006646,1.00
006647,5.00
006648,1.00
006649,3.00
006650,1.00
006651,1.00
006652,0.00
006653,0.00
006654,0.00
006655,0.00
006656,1.00
006657,0.00
006658,1.00
006659,1.00
006660,5.00
006661,1.33
006662,1.00
006663,1.00
006664,14.50
006665,1.00
006666,1.33
006667,3.33
006668,10.00
006669,2.14
006670,1.00
006671,6.00
006672,2.00
006673,1.00
006674,0.00
006675,0.00
006676,0.00
006677,1.00
006678,0.00
006679,0.00
006680,0.00
006681,2.00
006682,24.50
006683,12.83
006684,1.80
006685,1.00
006686,2.17
006687,7.67
006688,3.00
006689,3.00
006690,1.00
006691,3.00
006692,0.00
006693,5.33
006694,4.50
006695,2.25
006696,4.00
006697,0.00
006698,1.00
006699,0.00
006700,0.00
006701,0.00
006702,0.00
006703,0.00
006704,1.00
006705,3.00
006706,1.25
006707,1.00
006708,2.50
006709,0.00
006710,1.00
006711,4.50
006712,3.00
006713,1.00
006714,1.60
006715,1.00
006716,1.50
006717,1.00
006718,1.67
006719,1.00
006720,5.00
006721,1.00
006722,1.00
006723,0.00
006724,0.00
006725,0.00
006726,0.00
006727,0.00
006728,1.00
006729,0.00
006730,2.00
006731,0.00
006732,2.50
006733,1.67
006734,1.57
006735,1.00
006736,5.50
006737,1.00
006738,1.00
006739,18.00
006740,0.00
006741,1.00
006742,1.00
006743,1.33
006744,1.00
006745,3.50
006746,1.00
006747,0.00
006748,0.00
006749,0.00
006750,0.00
006751,0.00
006752,4.50
006753,1.00
006754,1.00
006755,4.80
006756,0.00
006757,1.40
006758,1.00
006759,1.67
006760,1.00
006761,2.20
006762,1.00
006763,1.00
006764,1.33
006765,1.00
006766,3.75
006767,1.00
006768,1.00
006769,1.00
006770,1.00
006771,2.00
006772,0.00
006773,0.00
006774,0.00
006775,0.00
006776,1.00
006777,1.00
006778,1.00
006779,0.00
006780,2.00
006781,1.00
006782,1.09
006783,2.00
006784,1.00
006785,1.50
006786,13.20
006787,3.00
006788,1.00
006789,1.00
006790,3.00
006791,2.00
006792,1.50
006793,0.00
006794,1.00
006795,0.00
006796,2.50
006797,1.00
006798,2.00
006799,1.00
006800,0.00
006801,1.00
006802,2.00
006803,1.50
006804,3.00
006805,1.00
006806,0.00
006807,2.20
006808,0.00
006809,1.00
006810,4.00
006811,0.00
006812,1.50
006813,0.00
006814,1.00
006815,32.00
006816,0.00
006817,1.00
006818,1.00
006819,1.00
006820,1.00
006821,1.00
006822,0.00
006823,2.00
006824,0.00
006825,0.00
006826,0.00
006827,0.00
006828,3.60
006829,0.00
006830,1.00
006831,1.00
006832,1.50
006833,6.00
006834,0.00
006835,1.00
006836,1.00
006837,1.00
006838,1.00
006839,2.75
006840,1.00
006841,1.33
006842,1.00
006843,0.00
006844,1.00
006845,0.00
006846,0.00
006847,1.00
006848,9.00
006849,1.00
006850,1.00
006851,1.75
006852,1.00
006853,1.00
006854,2.33
006855,1.00
006856,1.00
006857,1.80
006858,1.00
006859,1.00
006860,1.00
006861,1.00
006862,1.33
006863,1.00
006864,1.00
006865,0.00
006866,1.00
006867,0.00
006868,0.00
006869,1.00
006870,0.00
006871,0.00
006872,0.00
006873,1.00
006874,1.00
006875,1.00
006876,3.67
006877,1.00
006878,1.33
006879,2.00
006880,1.00
006881,1.00
006882,0.00
006883,1.00
006884,1.20
006885,1.75
006886,1.00
006887,21.17
006888,1.00
006889,0.00
006890,1.00
006891,0.00
006892,1.00
006893,0.00
006894,0.00
006895,1.00
006896,1.50
006897,0.00
006898,1.00
006899,1.20
006900,1.43
006901,2.67
006902,7.20
006903,1.00
006904,1.50
006905,1.33
006906,5.25
006907,1.00
006908,0.00
006909,0.00
006910,1.00
006911,2.00
006912,1.00
006913,5.00
006914,77.00
006915,1.00
006916,0.00
006917,0.00
006918,1.00
006919,1.20
006920,0.00
006921,2.00
006922,1.00
006923,1.00
006924,1.33
006925,1.00
006926,1.00
006927,1.00
006928,4.33
006929,1.00
006930,2.00
006931,2.00
006932,1.00
006933,1.00
006934,1.00
006935,2.60
006936,1.00
006937,1.00
006938,0.00
006939,1.00
006940,0.00
006941,1.00
006942,1.00
006943,1.00
006944,0.00
006945,1.00
006946,0.00
006947,1.80
006948,1.00
006949,0.00
006950,2.00
006951,3.00
006952,1.00
006953,1.33
006954,1.50
006955,1.00
006956,1.00
006957,1.00
006958,1.00
006959,6.57
006960,17.00
006961,1.00
006962,0.00
006963,0.00
006964,0.00
006965,1.00
006966,0.00
006967,0.00
006968,1.75
006969,2.00
006970,0.00
006971,1.00
006972,1.00
006973,2.00
006974,1.00
006975,15.00
006976,1.00
006977,0.00
006978,0.00
006979,0.00
006980,1.00
006981,1.50
006982,1.00
006983,14.00
006984,5.00
006985,1.00
006986,1.00
006987,0.00
006988,0.00
006989,0.00
006990,0.00
006991,0.00
006992,6.00
006993,5.00
006994,0.00
006995,1.00
006996,1.00
006997,1.00
006998,1.00
006999,1.00
007000,1.00
007001,3.00
007002,1.50
007003,1.00
007004,1.00
007005,1.00
007006,4.00
007007,1.00
007008,3.00
007009,1.00
007010,0.00
007011,0.00
007012,0.00
007013,1.00
007014,0.00
007015,0.00
007016,1.00
007017,1.00
007018,1.50
007019,1.00
007020,0.00
007021,0.00
007022,1.00
007023,1.00
007024,2.00
007025,1.00
007026,1.25
007027,0.00
007028,1.00
007029,1.00
007030,1.00
007031,2.00
007032,1.00
007033,2.00
007034,2.00
007035,20.00
007036,1.00
007037,0.00
007038,0.00
007039,0.00
007040,1.00
007041,1.00
007042,1.00
007043,1.00
007044,1.67
007045,0.00
007046,14.50
007047,1.50
007048,1.00
007049,1.00
007050,1.00
007051,2.00
007052,1.00
007053,1.00
007054,6.20
007055,4.50
007056,1.00
007057,0.00
007058,1.00
007059,0.00
007060,1.00
007061,0.00
007062,2.00
007063,0.00
007064,1.00
007065,1.00
007066,2.00
007067,4.00
007068,0.00
007069,0.00
007070,1.00
007071,1.00
007072,2.00
007073,1.00
007074,1.00
007075,1.50
007076,1.00
007077,1.00
007078,2.00
007079,1.00
007080,2.00
007081,1.00
007082,0.00
007083,0.00
007084,21.00
007085,0.00
007086,0.00
007087,0.00
007088,1.00
007089,0.00
007090,0.00
007091,1.00
007092,0.00
007093,7.00
007094,1.00
007095,1.00
007096,1.20
007097,0.00
007098,1.00
007099,1.00
007100,1.17
007101,4.80
007102,1.00
007103,3.00
007104,4.50
007105,5.00
007106,0.00
007107,1.00
007108,22.00
007109,0.00
007110,0.00
007111,0.00
007112,1.00
007113,1.00
007114,1.50
007115,1.00
007116,1.00
007117,1.00
007118,1.20
007119,1.00
007120,1.00
007121,1.00
007122,1.00
007123,1.00
007124,1.00
007125,0.00
007126,0.00
007127,0.00
007128,1.00
007129,0.00
007130,0.00
007131,0.00
007132,0.00
007133,0.00
007134,1.00
007135,0.00
007136,0.00
007137,1.00
007138,0.00
007139,4.50
007140,0.00
007141,1.00
007142,1.33
007143,0.00
007144,0.00
007145,1.00
007146,1.33
007147,1.00
007148,1.00
007149,1.00
007150,1.00
007151,1.00
007152,1.33
007153,1.00
007154,0.00
007155,0.00
007156,0.00
007157,0.00
007158,0.00
007159,0.00
007160,1.00
007161,6.00
007162,1.00
007163,0.00
007164,1.00
007165,1.00
007166,1.00
007167,3.00
007168,1.20
007169,1.00
007170,0.00
007171,0.00
007172,1.00
007173,5.50
007174,1.00
007175,0.00
007176,1.00
007177,1.00
007178,2.00
007179,0.00
007180,1.00
007181,1.00
007182,0.00
007183,0.00
007184,1.75
007185,1.00
007186,12.50
007187,1.25
007188,4.00
007189,1.00
007190,2.33
007191,2.00
007192,1.00
007193,1.00
007194,1.00
007195,1.25
007196,2.00
007197,0.00
007198,1.14
007199,1.00
007200,1.00
007201,1.00
007202,0.00
007203,1.00
007204,1.00
007205,8.00
007206,1.50
007207,0.00
007208,0.00
007209,1.00
007210,0.00
007211,1.00
007212,1.00
007213,1.67
007214,0.00
007215,0.00
007216,0.00
007217,1.00
007218,0.00
007219,0.00
007220,0.00
007221,1.00
007222,0.00
007223,1.00
007224,1.00
007225,0.00
007226,0.00
007227,0.00
007228,1.00
007229,0.00
007230,0.00
007231,1.00
007232,0.00
007233,1.00
007234,3.50
007235,1.25
007236,1.00
007237,1.00
007238,1.00
007239,1.00
007240,1.00
007241,1.00
007242,1.00
007243,1.00
007244,9.00
007245,1.00
007246,1.00
007247,2.00
007248,1.00
007249,1.67
007250,1.00
007251,0.00
007252,0.00
007253,11.25
007254,0.00
007255,0.00
007256,1.00
007257,1.00
007258,1.33
007259,1.00
007260,1.67
007261,1.50
007262,1.00
007263,1.33
007264,2.00
007265,4.33
007266,1.57
007267,1.00
007268,1.67
007269,1.00
007270,1.00
007271,0.00
007272,1.00
007273,1.00
007274,0.00
007275,0.00
007276,0.00
007277,0.00
007278,0.00
007279,0.00
007280,0.00
007281,1.25
007282,1.20
007283,1.00
007284,1.80
007285,5.00
007286,1.00
007287,1.00
007288,1.00
007289,1.00
007290,1.00
007291,4.50
007292,2.00
007293,1.00
007294,1.00
007295,1.00
007296,0.00
007297,1.00
007298,0.00
007299,0.00
007300,0.00
007301,0.00
007302,0.00
007303,0.00
007304,0.00
007305,0.00
007306,1.00
007307,1.00
007308,2.00
007309,1.00
007310,46.00
007311,1.00
007312,1.00
007313,1.00
007314,1.00
007315,2.80
007316,1.00
007317,2.67
007318,0.00
007319,1.00
007320,1.00
007321,0.00
007322,0.00
007323,0.00
007324,0.00
007325,0.00
007326,0.00
007327,0.00
007328,1.00
007329,0.00
007330,1.00
007331,1.00
007332,1.00
007333,2.00
007334,1.00
007335,1.00
007336,1.00
007337,3.00
007338,0.00
007339,0.00
007340,1.00
007341,3.50
007342,4.67
007343,1.00
007344,2.00
007345,1.00
007346,1.00
007347,2.33
007348,1.00
007349,15.00
007350,0.00
007351,1.00
007352,1.67
007353,1.00
007354,1.00
007355,1.00
007356,1.33
007357,1.00
007358,1.00
007359,3.25
007360,1.00
007361,1.33
007362,0.00
007363,1.00
007364,1.00
007365,1.00
007366,0.00
007367,1.00
007368,1.00
007369,0.00
007370,1.00
007371,0.00
007372,1.00
007373,0.00
007374,0.00
007375,0.00
007376,3.00
007377,1.00
007378,0.00
007379,1.00
007380,1.00
007381,1.20
007382,1.00
007383,1.00
007384,1.00
007385,1.00
007386,2.00
007387,1.00
007388,1.50
007389,1.00
007390,1.00
007391,1.00
007392,1.00
007393,1.00
007394,1.00
007395,0.00
007396,0.00
007397,0.00
007398,0.00
007399,0.00
007400,0.00
007401,1.00
007402,2.50
007403,2.00
007404,1.00
007405,1.67
007406,1.00
007407,1.00
007408,1.00
007409,1.00
007410,1.00
007411,1.00
007412,1.00
007413,1.00
007414,4.00
007415,2.00
007416,1.00
007417,0.00
007418,0.00
007419,1.00
007420,0.00
007421,0.00
007422,11.50
007423,0.00
007424,0.00
007425,7.50
007426,1.00
007427,2.00
007428,2.00
007429,2.00
007430,3.67
007431,5.67
007432,1.00
007433,0.00
007434,1.00
007435,9.00
007436,4.00
007437,13.67
007438,1.00
007439,1.00
007440,1.00
007441,0.00
007442,0.00
007443,0.00
007444,0.00
007445,1.00
007446,0.00
007447,0.00
007448,0.00
007449,1.50
007450,1.00
007451,1.00
007452,0.00
007453,1.00
007454,1.00
007455,1.00
007456,3.33
007457,1.00
007458,1.00
007459,3.00
007460,2.00
007461,1.00
007462,0.00
007463,1.00
007464,1.00
007465,0.00
007466,0.00
007467,1.00
007468,1.00
007469,1.00
007470,0.00
007471,1.00
007472,0.00
007473,0.00
007474,3.00
007475,1.00
007476,1.00
007477,0.00
007478,1.00
007479,0.00
007480,0.00
007481,1.00
007482,1.00
007483,1.00
007484,1.50
007485,1.00
007486,1.00
007487,1.33
007488,0.00
007489,1.00
007490,0.00
007491,0.00
007492,1.00
007493,0.00
007494,0.00
007495,1.00
007496,1.00
007497,0.00
007498,1.00
007499,7.00
007500,1.00
007501,0.00
007502,1.33
007503,2.50
007504,1.00
007505,1.33
007506,8.00
007507,1.00
007508,1.25
007509,1.00
007510,1.80
007511,1.00
007512,0.00
007513,1.00
007514,2.00
007515,0.00
007516,0.00
007517,0.00
007518,0.00
007519,1.00
007520,0.00
007521,1.20
007522,1.00
007523,4.00
007524,1.00
007525,0.00
007526,1.00
007527,1.33
007528,1.80
007529,1.00
007530,1.00
007531,1.00
007532,2.33
007533,1.14
007534,1.50
007535,1.00
007536,8.50
007537,0.00
007538,0.00
007539,1.00
007540,0.00
007541,0.00
007542,0.00
007543,1.00
007544,3.00
007545,1.00
007546,1.50
007547,1.50
007548,1.00
007549,1.00
007550,1.50
007551,0.00
007552,1.00
007553,1.00
007554,1.00
007555,1.00
007556,1.00
007557,1.00
007558,1.00
007559,1.00
007560,0.00
007561,1.00
007562,1.00
007563,1.00
007564,16.50
007565,0.00
007566,0.00
007567,1.00
007568,1.00
007569,1.20
007570,0.00
007571,1.00
007572,1.33
007573,1.00
007574,1.00
007575,6.00
007576,5.50
007577,1.00
007578,0.00
007579,1.00
007580,1.00
007581,2.00
007582,1.50
007583,1.00
007584,2.00
007585,0.00
007586,0.00
007587,17.00
007588,0.00
007589,0.00
007590,12.50
007591,0.00
007592,8.00
007593,1.00
007594,1.00
007595,1.00
007596,1.00
007597,1.00
007598,2.00
007599,25.00
007600,1.00
007601,3.50
007602,1.00
007603,3.50
007604,1.50
007605,1.00
007606,1.33
007607,2.00
007608,1.00
007609,1.00
007610,0.00
007611,0.00
007612,0.00
007613,0.00
007614,0.00
007615,1.00
007616,1.00
007617,2.50
007618,0.00
007619,1.17
007620,0.00
007621,2.00
007622,1.00
007623,1.33
007624,1.00
007625,1.00
007626,1.00
007627,1.00
007628,1.00
007629,1.00
007630,0.00
007631,1.00
007632,5.00
007633,0.00
007634,0.00
007635,1.00
007636,0.00
007637,0.00
007638,0.00
007639,1.00
007640,1.00
007641,0.00
007642,3.00
007643,0.00
007644,0.00
007645,0.00
007646,1.00
007647,1.00
007648,1.00
007649,2.00
007650,3.67
007651,3.50
007652,1.00
007653,1.00
007654,1.00
007655,1.50
007656,7.00
007657,0.00
007658,1.00
007659,0.00
007660,0.00
007661,0.00
007662,0.00
007663,3.00
007664,0.00
007665,0.00
007666,0.00
007667,1.00
007668,1.00
007669,1.00
007670,4.50
007671,1.50
007672,7.00
007673,1.00
007674,1.50
007675,1.50
007676,0.00
007677,1.00
007678,1.67
007679,1.33
007680,1.00
007681,0.00
007682,1.00
007683,3.00
007684,0.00
007685,0.00
007686,0.00
007687,1.00
007688,1.25
007689,1.33
007690,1.00
007691,1.00
007692,1.00
007693,1.00
007694,1.40
007695,1.00
007696,1.00
007697,1.00
007698,0.00
007699,1.00
007700,0.00
007701,0.00
007702,0.00
007703,1.00
007704,1.00
007705,0.00
007706,0.00
007707,1.00
007708,1.00
007709,1.00
007710,1.00
007711,0.00
007712,1.00
007713,6.00
007714,1.00
007715,0.00
007716,1.00
007717,1.00
007718,1.00
007719,1.80
007720,1.25
007721,1.00
007722,2.00
007723,1.00
007724,1.29
007725,1.00
007726,1.00
007727,2.20
007728,1.00
007729,1.00
007730,0.00
007731,1.00
007732,0.00
007733,1.00
007734,1.00
007735,0.00
007736,4.00
007737,1.50
007738,3.00
007739,8.00
007740,1.50
007741,1.00
007742,1.00
007743,1.33
007744,2.33
007745,1.00
007746,1.00
007747,1.00
007748,2.67
007749,1.00
007750,1.00
007751,1.00
007752,3.67
007753,2.00
007754,5.00
007755,0.00
007756,1.00
007757,1.00
007758,2.00
007759,13.00
007760,0.00
007761,1.00
007762,1.00
007763,1.00
007764,1.00
007765,2.00
007766,3.50
007767,2.75
007768,0.00
007769,4.00
007770,14.00
007771,1.00
007772,1.50
007773,1.00
007774,9.50
007775,1.00
007776,1.50
007777,1.00
007778,4.50
007779,1.00
007780,0.00
007781,6.00
007782,0.00
007783,0.00
007784,1.00
007785,1.00
007786,1.00
007787,1.00
007788,0.00
007789,0.00
007790,1.00
007791,4.67
007792,1.25
007793,1.00
007794,1.00
007795,0.00
007796,1.00
007797,1.00
007798,1.00
007799,0.00
007800,1.00
007801,1.00
007802,0.00
007803,0.00
007804,1.00
007805,1.00
007806,0.00
007807,0.00
007808,0.00
007809,0.00
007810,0.00
007811,0.00
007812,0.00
007813,1.00
007814,7.00
007815,9.00
007816,1.00
007817,0.00
007818,1.33
007819,1.00
007820,1.00
007821,1.00
007822,1.00
007823,1.00
007824,1.00
007825,1.00
007826,0.00
007827,0.00
007828,0.00
007829,1.00
007830,0.00
007831,0.00
007832,1.00
007833,1.00
007834,1.00
007835,1.00
007836,0.00
007837,1.00
007838,1.00
007839,1.25
007840,1.00
007841,1.00
007842,6.00
007843,1.00
007844,1.00
007845,1.00
007846,1.50
007847,1.00
007848,1.00
007849,1.00
007850,1.50
007851,1.00
007852,0.00
007853,0.00
007854,1.00
007855,3.00
007856,1.00
007857,4.00
007858,1.00
007859,2.00
007860,0.00
007861,1.00
007862,1.00
007863,1.00
007864,1.33
007865,2.50
007866,1.00
007867,3.00
007868,1.00
007869,1.33
007870,1.00
007871,2.00
007872,1.00
007873,1.00
007874,1.00
007875,1.00
007876,1.00
007877,1.00
007878,0.00
007879,0.00
007880,0.00
007881,1.00
007882,1.00
007883,1.00
007884,2.00
007885,2.33
007886,1.00
007887,1.00
007888,1.20
007889,9.00
007890,0.00
007891,1.00
007892,1.67
007893,1.00
007894,3.00
007895,1.50
007896,1.00
007897,1.00
007898,1.00
007899,0.00
007900,0.00
007901,0.00
007902,0.00
007903,1.00
007904,1.00
007905,1.00
007906,1.33
007907,3.75
007908,1.50
007909,4.00
007910,2.00
007911,1.50
007912,1.00
007913,1.50
007914,1.00
007915,1.50
007916,6.00
007917,1.00
007918,1.00
007919,1.00
007920,1.00
007921,1.67
007922,0.00
007923,0.00
007924,0.00
007925,1.00
007926,1.00
007927,0.00
007928,2.00
007929,1.75
007930,1.00
007931,1.00
007932,1.00
007933,1.00
007934,1.00
007935,1.00
007936,1.00
007937,1.00
007938,1.00
007939,0.00
007940,15.75
007941,1.50
007942,1.00
007943,1.00
007944,0.00
007945,1.00
007946,1.00
007947,0.00
007948,0.00
007949,1.00
007950,0.00
